category_balance_cv,data_window,dollar_pool_error,hitter_repl_sgp,method,n_calibration_years,nrmse_AVG,nrmse_ERA,nrmse_HR,nrmse_R,nrmse_RBI,nrmse_SB,nrmse_SO,nrmse_SV,nrmse_W,nrmse_WHIP,pitcher_repl_sgp,punt_detection,rank_correlation,replacement_hitter_buffer,replacement_pitcher_buffer,sgp_ci_width_avg,sgp_cv_nrmse,sgp_cv_rmse,sgp_denom_AVG,sgp_denom_ERA,sgp_denom_HR,sgp_denom_R,sgp_denom_RBI,sgp_denom_SB,sgp_denom_SO,sgp_denom_SV,sgp_denom_W,sgp_denom_WHIP,time_decay,time_decay_rate,use_supplemental
1.0671435884769889,primary_only,0.0,4.246589797890382,pairwise_mean,5,0.18033447968346217,0.24363346761789098,0.3086256888516284,0.20832544063725228,0.24250943821487586,0.522715460883773,0.2587281889142862,0.15634880763645972,0.5603835033408311,0.22203964543861385,3.9115265384273474,False,0.9539761500453434,30,30,nan,0.29036441212190733,5.170454550916668,0.0031854166666666676,0.09853191489361698,12.072916666666666,32.389583333333334,31.847916666666663,10.045833333333333,41.08541666666667,6.356249999999999,3.7291666666666665,0.0193595744680851,False,0.85,False
1.0671435884769889,primary_only,0.0,4.246589797890382,pairwise_mean,5,0.18033447968346217,0.24363346761789098,0.3086256888516284,0.20832544063725228,0.24250943821487586,0.522715460883773,0.2587281889142862,0.15634880763645972,0.5603835033408311,0.22203964543861385,3.9115265384273474,False,0.9539761500453434,40,40,nan,0.29036441212190733,5.170454550916668,0.0031854166666666676,0.09853191489361698,12.072916666666666,32.389583333333334,31.847916666666663,10.045833333333333,41.08541666666667,6.356249999999999,3.7291666666666665,0.0193595744680851,False,0.85,False
1.0671435884769889,primary_only,0.0,4.246589797890382,pairwise_mean,5,0.18033447968346217,0.24363346761789098,0.3086256888516284,0.20832544063725228,0.24250943821487586,0.522715460883773,0.2587281889142862,0.15634880763645972,0.5603835033408311,0.22203964543861385,3.9115265384273474,False,0.9539761500453434,50,50,nan,0.29036441212190733,5.170454550916668,0.0031854166666666676,0.09853191489361698,12.072916666666666,32.389583333333334,31.847916666666663,10.045833333333333,41.08541666666667,6.356249999999999,3.7291666666666665,0.0193595744680851,False,0.85,False
1.0671435884769889,primary_only,0.0,4.246589797890382,pairwise_mean,5,0.18033447968346217,0.24363346761789098,0.3086256888516284,0.20832544063725228,0.24250943821487586,0.522715460883773,0.2587281889142862,0.15634880763645972,0.5603835033408311,0.22203964543861385,3.9115265384273474,False,0.9539761500453434,60,60,nan,0.29036441212190733,5.170454550916668,0.0031854166666666676,0.09853191489361698,12.072916666666666,32.389583333333334,31.847916666666663,10.045833333333333,41.08541666666667,6.356249999999999,3.7291666666666665,0.0193595744680851,False,0.85,False
1.0671435884769889,primary_only,0.0,4.246589797890382,pairwise_mean,5,0.18033447968346217,0.24363346761789098,0.3086256888516284,0.20832544063725228,0.24250943821487586,0.522715460883773,0.2587281889142862,0.15634880763645972,0.5603835033408311,0.22203964543861385,3.9115265384273474,False,0.9539761500453434,70,70,nan,0.29036441212190733,5.170454550916668,0.0031854166666666676,0.09853191489361698,12.072916666666666,32.389583333333334,31.847916666666663,10.045833333333333,41.08541666666667,6.356249999999999,3.7291666666666665,0.0193595744680851,False,0.85,False
1.0454538076596565,primary_only,0.0,4.4465749142087665,pairwise_mean,5,0.18033447968346217,0.24363346761789098,0.34059924270129077,0.2669809879625754,0.21190610547061015,0.6876876149374145,0.20175130931514562,0.1642365787253009,0.4656121305113385,0.22203964543861385,4.680422867503246,True,0.9585423791976506,30,30,nan,0.2984781562363643,4.654684242257653,0.0031854166666666676,0.09853191489361698,11.706666666666665,31.642222222222223,29.845652173913045,9.255555555555556,33.525,6.119999999999999,3.075555555555556,0.0193595744680851,False,0.85,False
1.0454538076596565,primary_only,0.0,4.4465749142087665,pairwise_mean,5,0.18033447968346217,0.24363346761789098,0.34059924270129077,0.2669809879625754,0.21190610547061015,0.6876876149374145,0.20175130931514562,0.1642365787253009,0.4656121305113385,0.22203964543861385,4.680422867503246,True,0.9585423791976506,40,40,nan,0.2984781562363643,4.654684242257653,0.0031854166666666676,0.09853191489361698,11.706666666666665,31.642222222222223,29.845652173913045,9.255555555555556,33.525,6.119999999999999,3.075555555555556,0.0193595744680851,False,0.85,False
1.0454538076596565,primary_only,0.0,4.4465749142087665,pairwise_mean,5,0.18033447968346217,0.24363346761789098,0.34059924270129077,0.2669809879625754,0.21190610547061015,0.6876876149374145,0.20175130931514562,0.1642365787253009,0.4656121305113385,0.22203964543861385,4.680422867503246,True,0.9585423791976506,50,50,nan,0.2984781562363643,4.654684242257653,0.0031854166666666676,0.09853191489361698,11.706666666666665,31.642222222222223,29.845652173913045,9.255555555555556,33.525,6.119999999999999,3.075555555555556,0.0193595744680851,False,0.85,False
1.0454538076596565,primary_only,0.0,4.4465749142087665,pairwise_mean,5,0.18033447968346217,0.24363346761789098,0.34059924270129077,0.2669809879625754,0.21190610547061015,0.6876876149374145,0.20175130931514562,0.1642365787253009,0.4656121305113385,0.22203964543861385,4.680422867503246,True,0.9585423791976506,60,60,nan,0.2984781562363643,4.654684242257653,0.0031854166666666676,0.09853191489361698,11.706666666666665,31.642222222222223,29.845652173913045,9.255555555555556,33.525,6.119999999999999,3.075555555555556,0.0193595744680851,False,0.85,False
1.0454538076596565,primary_only,0.0,4.4465749142087665,pairwise_mean,5,0.18033447968346217,0.24363346761789098,0.34059924270129077,0.2669809879625754,0.21190610547061015,0.6876876149374145,0.20175130931514562,0.1642365787253009,0.4656121305113385,0.22203964543861385,4.680422867503246,True,0.9585423791976506,70,70,nan,0.2984781562363643,4.654684242257653,0.0031854166666666676,0.09853191489361698,11.706666666666665,31.642222222222223,29.845652173913045,9.255555555555556,33.525,6.119999999999999,3.075555555555556,0.0193595744680851,False,0.85,False
